"entry","entry","Quality","QualityName","ItemLevel","ItemLevelBracket","slot_group","slot_group_desc","slot","slot_name","class","class_name","subclass","subclass_name","InventoryType","InventoryTypeName","RequiredLevel","RequiredLevelBracket","BuyPrice","SellPrice","weight","drop_environment","source_type","stat_type1","stat_value1","stat_cost1","stat_total1","stat_type2","stat_value2","stat_cost2","stat_total2","stat_type3","stat_value3","stat_cost3","stat_total3","stat_type4","stat_value4","stat_cost4","stat_total4","stat_type5","stat_value5","stat_cost5","stat_total5","stat_type6","stat_value6","stat_cost6","stat_total6","stat_type7","stat_value7","stat_cost7","stat_total7","stat_type8","stat_value8","stat_cost8","stat_total8","stat_type9","stat_value9","stat_cost9","stat_total9","stat_type10","stat_value10","stat_cost10","stat_total10","stat_sum","dmg_min1","dmg_max1","delay","DPS","armor","armorCost","RandomProperty","RandomSuffix","socketBonus","socketCost","budget_actual","mod_drop","mod_misc","mod_slot","mod_source","budget_normalized","budget_target_raw","budget_diff_raw","budget_perc_raw","budget_target_3pnt","budget_diff_3pnt","budget_perc_3pnt","budget_target_mono","budget_diff_mono","budget_perc_mono"
"1913","Studded Blackjack","1","Common","10","10","1H-Weapon","1H-Axe, 1H-Mace, 1H-Sword, Dagger, Fist-Weapon","20421","Weapon    | 1H-Mace       | Main-Hand         ","2","Weapon","4","1H-Mace","21","Main-Hand","5","10","743","148","0.5","World","Creature","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","5","10","1800","4.16667","0","0.00000","0","0","0","0.00000","4.16667","1.00","1.00","1.01","1.00","4.12542","7.60515","-3.47973","0.54245","7.47446","-3.34904","0.55194","7.47446","-3.34904","0.55194"
"4237","Handstitched Leather Belt","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40206","Equipment | Leather       | Waist             ","4","Equipment","2","Leather","6","Waist","5","10","175","35","1","World","Crafted","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","29","5.80000","0","0","0","0.00000","5.80000","1.00","1.00","0.70","1.00","8.28571","7.60515","0.68056","1.08949","7.47446","0.81125","1.10854","7.47446","0.81125","1.10854"
"4675","Tribal Belt","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40206","Equipment | Leather       | Waist             ","4","Equipment","2","Leather","6","Waist","5","10","179","35","0.700722321581189","World","Creature","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","29","5.80000","0","0","0","0.00000","5.80000","1.00","1.00","0.70","1.00","8.28571","7.60515","0.68056","1.08949","7.47446","0.81125","1.10854","7.47446","0.81125","1.10854"
"6147","Ratty Old Belt","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40206","Equipment | Leather       | Waist             ","4","Equipment","2","Leather","6","Waist","5","10","185","37","1","World","Creature","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","29","5.80000","0","0","0","0.00000","5.80000","1.00","1.00","0.70","1.00","8.28571","7.60515","0.68056","1.08949","7.47446","0.81125","1.10854","7.47446","0.81125","1.10854"
"6517","Pioneer Belt","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40206","Equipment | Leather       | Waist             ","4","Equipment","2","Leather","6","Waist","5","10","179","35","1","World","Gameobject","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","29","5.80000","0","0","0","0.00000","5.80000","1.00","1.00","0.70","1.00","8.28571","7.60515","0.68056","1.08949","7.47446","0.81125","1.10854","7.47446","0.81125","1.10854"
"1839","Rough Leather Belt","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40206","Equipment | Leather       | Waist             ","4","Equipment","2","Leather","6","Waist","5","10","185","37","1","World","Vendor","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","29","5.80000","0","0","0","0.00000","5.80000","1.00","1.00","0.70","1.00","8.28571","7.60515","0.68056","1.08949","7.47446","0.81125","1.10854","7.47446","0.81125","1.10854"
"2371","Battered Leather Belt","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40206","Equipment | Leather       | Waist             ","4","Equipment","2","Leather","6","Waist","5","10","189","37","1","World","Vendor","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","29","5.80000","0","0","0","0.00000","5.80000","1.00","1.00","0.70","1.00","8.28571","7.60515","0.68056","1.08949","7.47446","0.81125","1.10854","7.47446","0.81125","1.10854"
"6201","Lithe Boots","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40208","Equipment | Leather       | Feet              ","4","Equipment","2","Leather","8","Feet","5","10","272","54","1","World","Creature","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","36","7.20000","0","0","0","0.00000","7.20000","1.00","1.00","0.77","1.00","9.35065","7.60515","1.74550","1.22952","7.47446","1.87619","1.25101","7.47446","1.87619","1.25101"
"796","Rough Leather Boots","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40208","Equipment | Leather       | Feet              ","4","Equipment","2","Leather","8","Feet","5","10","264","52","1","World","Vendor","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","36","7.20000","0","0","0","0.00000","7.20000","1.00","1.00","0.77","1.00","9.35065","7.60515","1.74550","1.22952","7.47446","1.87619","1.25101","7.47446","1.87619","1.25101"
"2373","Battered Leather Boots","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40208","Equipment | Leather       | Feet              ","4","Equipment","2","Leather","8","Feet","5","10","259","51","1","World","Vendor","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","36","7.20000","0","0","0","0.00000","7.20000","1.00","1.00","0.77","1.00","9.35065","7.60515","1.74550","1.22952","7.47446","1.87619","1.25101","7.47446","1.87619","1.25101"
"2327","Sturdy Leather Bracers","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40209","Equipment | Leather       | Wrists            ","4","Equipment","2","Leather","9","Wrists","5","10","182","36","0.8698821293855099","World","Creature","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","23","4.60000","0","0","0","0.00000","4.60000","1.00","1.00","0.53","1.00","8.67925","7.60515","1.07410","1.14123","7.47446","1.20479","1.16119","7.47446","1.20479","1.16119"
"3285","Tribal Bracers","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40209","Equipment | Leather       | Wrists            ","4","Equipment","2","Leather","9","Wrists","5","10","183","36","0.7709691916071919","World","Creature","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","23","4.60000","0","0","0","0.00000","4.60000","1.00","1.00","0.53","1.00","8.67925","7.60515","1.07410","1.14123","7.47446","1.20479","1.16119","7.47446","1.20479","1.16119"
"6519","Pioneer Bracers","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40209","Equipment | Leather       | Wrists            ","4","Equipment","2","Leather","9","Wrists","5","10","181","36","1","World","Gameobject","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","23","4.60000","0","0","0","0.00000","4.60000","1.00","1.00","0.53","1.00","8.67925","7.60515","1.07410","1.14123","7.47446","1.20479","1.16119","7.47446","1.20479","1.16119"
"1840","Rough Leather Bracers","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40209","Equipment | Leather       | Wrists            ","4","Equipment","2","Leather","9","Wrists","5","10","185","37","1","World","Vendor","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","23","4.60000","0","0","0","0.00000","4.60000","1.00","1.00","0.53","1.00","8.67925","7.60515","1.07410","1.14123","7.47446","1.20479","1.16119","7.47446","1.20479","1.16119"
"2374","Battered Leather Bracers","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40209","Equipment | Leather       | Wrists            ","4","Equipment","2","Leather","9","Wrists","5","10","173","34","1","World","Vendor","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","23","4.60000","0","0","0","0.00000","4.60000","1.00","1.00","0.53","1.00","8.67925","7.60515","1.07410","1.14123","7.47446","1.20479","1.16119","7.47446","1.20479","1.16119"
"1965","White Wolf Gloves","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40210","Equipment | Leather       | Hands             ","4","Equipment","2","Leather","10","Hands","5","10","180","36","0.5","World","Creature","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","33","6.60000","0","0","0","0.00000","6.60000","1.00","1.00","0.71","1.00","9.29577","7.60515","1.69062","1.22230","7.47446","1.82131","1.24367","7.47446","1.82131","1.24367"
"15008","Primal Mitts","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40210","Equipment | Leather       | Hands             ","4","Equipment","2","Leather","10","Hands","5","10","186","37","0.7414308756149144","World","Creature","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","33","6.60000","0","0","0","0.00000","6.60000","1.00","1.00","0.71","1.00","9.29577","7.60515","1.69062","1.22230","7.47446","1.82131","1.24367","7.47446","1.82131","1.24367"
"2964","Burnt Leather Gloves","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40210","Equipment | Leather       | Hands             ","4","Equipment","2","Leather","10","Hands","5","10","181","36","0.7220152682759107","World","Gameobject","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","33","6.60000","0","0","0","0.00000","6.60000","1.00","1.00","0.71","1.00","9.29577","7.60515","1.69062","1.22230","7.47446","1.82131","1.24367","7.47446","1.82131","1.24367"
"797","Rough Leather Gloves","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40210","Equipment | Leather       | Hands             ","4","Equipment","2","Leather","10","Hands","5","10","177","35","1","World","Vendor","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","33","6.60000","0","0","0","0.00000","6.60000","1.00","1.00","0.71","1.00","9.29577","7.60515","1.69062","1.22230","7.47446","1.82131","1.24367","7.47446","1.82131","1.24367"
"2375","Battered Leather Gloves","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40210","Equipment | Leather       | Hands             ","4","Equipment","2","Leather","10","Hands","5","10","174","34","1","World","Vendor","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","33","6.60000","0","0","0","0.00000","6.60000","1.00","1.00","0.71","1.00","9.29577","7.60515","1.69062","1.22230","7.47446","1.82131","1.24367","7.47446","1.82131","1.24367"
"4669","Battle Chain Girdle","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40306","Equipment | Mail          | Waist             ","4","Equipment","3","Mail","6","Waist","5","10","210","42","0.6601481960732504","World","Creature","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","58","11.60000","0","0","0","0.00000","11.60000","1.00","1.00","1.05","1.00","11.04762","7.60515","3.44247","1.45265","7.47446","3.57316","1.47805","7.47446","3.57316","1.47805"
"6509","Infantry Belt","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40306","Equipment | Mail          | Waist             ","4","Equipment","3","Mail","6","Waist","5","10","225","45","0.9603451662141969","World","Gameobject","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","58","11.60000","0","0","0","0.00000","11.60000","1.00","1.00","1.05","1.00","11.04762","7.60515","3.44247","1.45265","7.47446","3.57316","1.47805","7.47446","3.57316","1.47805"
"2393","Light Mail Belt","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40306","Equipment | Mail          | Waist             ","4","Equipment","3","Mail","6","Waist","5","10","207","41","1","World","Vendor","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","58","11.60000","0","0","0","0.00000","11.60000","1.00","1.00","1.05","1.00","11.04762","7.60515","3.44247","1.45265","7.47446","3.57316","1.47805","7.47446","3.57316","1.47805"
"2399","Light Chain Belt","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40306","Equipment | Mail          | Waist             ","4","Equipment","3","Mail","6","Waist","5","10","218","43","1","World","Vendor","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","58","11.60000","0","0","0","0.00000","11.60000","1.00","1.00","1.05","1.00","11.04762","7.60515","3.44247","1.45265","7.47446","3.57316","1.47805","7.47446","3.57316","1.47805"
"15473","Charger's Boots","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40308","Equipment | Mail          | Feet              ","4","Equipment","3","Mail","8","Feet","5","10","329","65","0.6540868464304883","World","Creature","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","70","14.00000","0","0","0","0.00000","14.00000","1.00","1.00","1.23","1.00","11.38211","7.60515","3.77696","1.49663","7.47446","3.90765","1.52280","7.47446","3.90765","1.52280"
"2967","Warrior's Boots","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40308","Equipment | Mail          | Feet              ","4","Equipment","3","Mail","8","Feet","5","10","332","66","0.6686554753174835","World","Gameobject","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","70","14.00000","0","0","0","0.00000","14.00000","1.00","1.00","1.23","1.00","11.38211","7.60515","3.77696","1.49663","7.47446","3.90765","1.52280","7.47446","3.90765","1.52280"
"2395","Light Mail Boots","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40308","Equipment | Mail          | Feet              ","4","Equipment","3","Mail","8","Feet","5","10","323","64","1","World","Vendor","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","70","14.00000","0","0","0","0.00000","14.00000","1.00","1.00","1.23","1.00","11.38211","7.60515","3.77696","1.49663","7.47446","3.90765","1.52280","7.47446","3.90765","1.52280"
"2401","Light Chain Boots","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40308","Equipment | Mail          | Feet              ","4","Equipment","3","Mail","8","Feet","5","10","331","66","1","World","Vendor","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","70","14.00000","0","0","0","0.00000","14.00000","1.00","1.00","1.23","1.00","11.38211","7.60515","3.77696","1.49663","7.47446","3.90765","1.52280","7.47446","3.90765","1.52280"
"6507","Infantry Bracers","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40309","Equipment | Mail          | Wrists            ","4","Equipment","3","Mail","9","Wrists","5","10","223","44","1","World","Gameobject","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","45","9.00000","0","0","0","0.00000","9.00000","1.00","1.00","0.82","1.00","10.97561","7.60515","3.37046","1.44318","7.47446","3.50115","1.46842","7.47446","3.50115","1.46842"
"2396","Light Mail Bracers","1","Common","10","10","Minor-Armor","Feet, Hands, Waist, Wrists","40309","Equipment | Mail          | Wrists            ","4","Equipment","3","Mail","9","Wrists","5","10","215","43","1","World","Vendor","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","0","0","0","0.00000","45","9.00000","0","0","0","0.00000","9.00000","1.00","1.00","0.82","1.00","10.97561","7.60515","3.37046","1.44318","7.47446","3.50115","1.46842","7.47446","3.50115","1.46842"
